timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1586047846961,8,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5896,848,1,2,null,,8,ISO-8859-1,1,0,Admin,0,0
1586047846969,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047846971,7,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5622,337,1,2,http://localhost:8090/service/guestbook,,7,UTF-8,1,0,Admin,0,0
1586047846969,9,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9734,768,1,2,null,,9,ISO-8859-1,1,0,Admin,1,0
1586047847111,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,1,utf-8,1,0,Admin,0,0
1586047846979,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,1,ISO-8859-1,1,0,Admin,132,0
1586047847113,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047847113,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847115,1,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047847115,1,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047847117,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,484,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847120,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5658,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847117,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5932,796,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047847122,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847124,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5658,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847122,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9770,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047847251,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047847126,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,126,0
1586047847254,1,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,1,utf-8,1,0,Admin,0,0
1586047847254,1,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047847256,1,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047847256,1,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047847258,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,494,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847260,4,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5696,312,1,2,http://localhost:8090/service/guestbook,,4,UTF-8,1,0,Admin,0,0
1586047847258,6,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5970,806,1,2,null,,6,ISO-8859-1,1,0,Admin,0,0
1586047847264,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847266,6,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5696,337,1,2,http://localhost:8090/service/guestbook,,6,UTF-8,1,0,Admin,0,0
1586047847264,8,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9808,768,1,2,null,,8,ISO-8859-1,1,0,Admin,0,0
1586047847272,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047847272,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047847275,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047847275,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047847278,1,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047847278,1,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,1,ISO-8859-1,1,0,Admin,0,0
1586047847280,1,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,480,1,2,http://localhost:8090/service/guestbook,,1,UTF-8,1,0,Admin,0,0
1586047847282,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5728,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847279,3,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6002,792,1,2,null,,3,ISO-8859-1,1,0,Admin,2,0
1586047847284,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847286,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5728,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847284,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9840,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047847423,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047847288,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,135,0
1586047847426,1,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,1,utf-8,1,0,Admin,0,0
1586047847425,1,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047847427,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847427,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847429,5,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,458,1,2,http://localhost:8090/service/guestbook,,5,UTF-8,1,0,Admin,0,0
1586047847434,7,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5758,312,1,2,http://localhost:8090/service/guestbook,,7,UTF-8,1,0,Admin,0,0
1586047847429,12,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6032,770,1,2,null,,12,ISO-8859-1,1,0,Admin,0,0
1586047847441,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847444,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5758,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847441,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9870,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047847580,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047847446,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,134,0
1586047847583,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047847583,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847585,3,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,3,utf-8,1,0,Admin,0,0
1586047847585,3,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047847588,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,574,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847590,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5823,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847588,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6097,886,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047847593,1,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047847595,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5823,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847593,3,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9935,768,1,2,null,,3,ISO-8859-1,1,0,Admin,1,0
1586047847736,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,1,utf-8,1,0,Admin,0,0
1586047847597,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,1,ISO-8859-1,1,0,Admin,139,0
1586047847738,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,1,utf-8,1,0,Admin,0,0
1586047847738,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,1,ISO-8859-1,1,0,Admin,0,0
1586047847740,3,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,3,utf-8,1,0,Admin,0,0
1586047847740,3,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047847743,6,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,458,1,2,http://localhost:8090/service/guestbook,,6,UTF-8,1,0,Admin,0,0
1586047847749,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5853,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047847743,9,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6127,770,1,2,null,,9,ISO-8859-1,1,0,Admin,0,0
1586047847752,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847754,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5853,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847752,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,9965,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047847756,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047847756,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847758,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047847758,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847760,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847760,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847762,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,542,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847764,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5906,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847762,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6180,854,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047847767,1,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047847768,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5906,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847767,3,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,10018,768,1,2,null,,3,ISO-8859-1,1,0,Admin,1,0
1586047847908,4,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,4,utf-8,1,0,Admin,0,0
1586047847771,4,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,4,ISO-8859-1,1,0,Admin,137,0
1586047847912,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047847912,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047847914,3,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,3,utf-8,1,0,Admin,0,0
1586047847914,3,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047847917,6,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,507,1,2,http://localhost:8090/service/guestbook,,6,UTF-8,1,0,Admin,0,0
1586047847923,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5949,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047847917,9,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6223,819,1,2,null,,9,ISO-8859-1,1,0,Admin,0,0
1586047847926,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047847928,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5949,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047847926,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,10061,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047848064,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047847930,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,134,0
1586047848067,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047848067,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047848069,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047848069,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047848071,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,506,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047848073,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5991,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047848071,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6265,818,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047848076,1,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047848078,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,5991,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047848076,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,10103,768,1,2,null,,4,ISO-8859-1,1,0,Admin,2,0
1586047848220,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047848082,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,138,0
1586047848223,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047848223,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047848225,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047848225,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047848227,6,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,459,1,2,http://localhost:8090/service/guestbook,,6,UTF-8,1,0,Admin,0,0
1586047848234,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,6022,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047848227,8,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,6296,771,1,2,null,,8,ISO-8859-1,1,0,Admin,1,0
1586047848236,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047848238,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,6022,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047848236,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,10134,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047848376,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047848240,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,136,0
